StockCode,Country_top,recommended_price,predicted_qty,predicted_profit,unit_cost_assumed,hist_min_price,hist_max_price,median_price
22263,Germany,1.568,16.784995430789824,17.758525165775634,0.51,0.19000000000000003,1.7,0.85
21244,Germany,3.8696666666666664,6.217349498662583,17.754677718347445,1.014,1.45,3.43,1.69
46776B,Other,14.991666666666665,1.422890353340497,17.73727684795819,2.526,1.25,13.0,4.21
21284,Other,3.4819999999999998,7.186416798746786,17.73607665930707,1.014,0.38999999999999996,3.43,1.6900000000000002
21977,France,2.4054153005464483,8.544962467226348,17.734345847076693,0.33,0.4024590163934426,2.08,0.55
22441,Germany,4.903166666666666,4.867660774416853,17.73369947799633,1.26,1.85,4.21,2.1
22142,France,3.9056666666666664,5.8412073931065205,17.731958576340357,0.87,1.25,3.36,1.45
22142,EIRE,3.9056666666666664,5.8412073931065205,17.731958576340357,0.87,1.25,3.36,1.45
22650,EIRE,3.9056666666666664,5.8412073931065205,17.731958576340357,0.87,1.25,3.3600000000000003,1.45
22853,United Kingdom,7.383499999999999,3.2626870144925575,17.727809893245308,1.95,2.75,6.77,3.25
22204,Germany,9.336,2.5013799088639215,17.72477803420975,2.25,1.25,7.78,3.75
22202,Other,9.336,2.5013799088639215,17.72477803420975,2.25,3.3899999999999997,7.78,3.75
23310,EIRE,0.76,34.89125391328368,17.72475698794811,0.252,0.36,0.83,0.42
85116,EIRE,2.269,13.92231781050945,17.72311057277853,0.9959999999999999,0.64,2.1,1.66
84673B,EIRE,1.9559999999999997,11.372210836152973,17.722908255494236,0.39756,0.65,1.63,0.6626000000000001
22679,Other,3.54,6.352166599541768,17.722544812721534,0.75,1.21,2.95,1.25
21098,Germany,3.9480000000000004,5.648864956975158,17.709191640117126,0.8129999999999998,1.06,3.2900000000000005,1.3549999999999998
21395,EIRE,4.8545,3.8323271179840863,17.70726744864547,0.23399999999999996,0.38999999999999996,4.21,0.38999999999999996
22434,Netherlands,4.8965,4.751370392099795,17.705981766159884,1.17,1.65,4.21,1.95
47599A,EIRE,5.159999999999999,4.539817644501457,17.70528881355568,1.26,1.52,4.3,2.1
22604,Germany,6.071999999999999,3.896835761391103,17.699428028238387,1.5299999999999998,2.1,5.06,2.55
22303,EIRE,6.204,3.7861545072748863,17.696486167002817,1.5299999999999998,1.12,5.17,2.55
84946,EIRE,3.0839999999999996,7.580579352966455,17.693072209823704,0.75,1.06,2.57,1.25
21240,Netherlands,1.5909999999999997,16.365081543819812,17.690653148869213,0.51,0.72,2.51,0.85
22956,Germany,4.8678333333333335,4.902606273831963,17.687786334940085,1.26,0.79,4.21,2.1
21624,Other,14.556000000000001,1.6091183691737525,17.677774403742845,3.57,4.95,12.13,5.95
21913,Netherlands,9.336,2.4942911986883036,17.67454743390532,2.25,3.29,7.78,3.75
85098B,EIRE,9.336,2.4942911986883036,17.67454743390532,2.25,2.95,7.78,3.75
22107,Germany,9.336,2.4942911986883036,17.67454743390532,2.25,1.25,7.78,3.75
20970,France,9.336,2.4942911986883036,17.67454743390532,2.25,2.9324999999999997,7.78,3.75
21836,EIRE,9.336,2.4942911986883036,17.67454743390532,2.25,3.75,7.78,3.75
22470,Other,7.183956043956044,3.263678321821932,17.669410975956165,1.7700000000000002,1.9403846153846156,6.925238095238096,2.9500000000000006
22432,Germany,5.458153846153847,4.119920551800506,17.66685316005162,1.17,1.2741176470588234,4.548461538461539,1.95
84951A,Netherlands,6.204,3.6382681903069596,17.652877259369365,1.352,0.79,5.17,2.2533333333333334
22891,Other,10.164,2.31751685738388,17.64557335212086,2.55,3.75,8.47,4.25
20702,Other,10.164,2.31751685738388,17.64557335212086,2.55,3.75,8.47,4.25
22074,EIRE,5.052,4.343690007380991,17.644068809981583,0.9899999999999998,0.38999999999999996,4.21,1.6499999999999997
21323,Other,10.38,2.2530052770407316,17.64103131922893,2.55,2.8,8.65,4.25
22121,United Kingdom,14.556000000000001,1.6053898822882482,17.636813246818697,3.57,5.45,12.13,5.95
21913,EIRE,9.336,2.4884793632263826,17.633364767822147,2.25,3.29,7.78,3.75
22080,United Kingdom,4.889833333333333,4.521088388711243,17.631491201242397,0.9899999999999999,1.45,4.21,1.65
21987,Netherlands,1.5346666666666664,15.40009384017555,17.627974082387606,0.39,0.53,1.66,0.65
21972,EIRE,4.596,4.728572628438966,17.61866161356359,0.87,1.25,3.83,1.45
21972,Germany,4.596,4.728572628438966,17.61866161356359,0.87,1.25,3.83,1.45
21211,EIRE,4.596,4.728572628438966,17.61866161356359,0.87,1.25,3.83,1.45
22686,Netherlands,3.54,6.314550830500661,17.617596817096842,0.75,1.058,2.95,1.25
22638,Germany,5.508666666666667,4.42751559068113,17.61560869678999,1.5299999999999998,0.79,4.96,2.55
22640,Germany,5.508666666666667,4.42751559068113,17.61560869678999,1.5299999999999998,0.79,4.96,2.55
21289,Netherlands,3.0839999999999996,7.5467650436014395,17.614149611765757,0.75,0.38000000000000006,2.57,1.25
20798,United Kingdom,5.159999999999999,4.515065479625555,17.60875537053966,1.26,1.6499999999999997,4.3,2.1
22620,United Kingdom,2.8316666666666666,8.97470598157687,17.605381567193295,0.8699999999999998,1.06,2.5100000000000002,1.4499999999999997
22518,EIRE,5.668136363636364,3.993382416864931,17.60337424568837,1.26,1.59,4.882727272727273,2.1
21614,EIRE,7.092,3.3072464961716985,17.601165852625776,1.7700000000000002,2.55,5.91,2.9500000000000006
22540,Other,1.1126666666666667,20.450127120623698,17.600742741816795,0.252,0.19,1.0,0.42
20713,France,5.675999999999999,3.905659841687827,17.598903246645346,1.1700000000000002,1.65,5.06,1.9500000000000002
22181,France,1.552,16.887521396995496,17.596797295669308,0.51,0.7200000000000001,1.7,0.85
21929,France,5.66679365079365,3.93303171420985,17.57932718040862,1.1971304347826086,1.5119047619047619,5.06,1.9952173913043478
17012C,EIRE,5.6226666666666665,4.239095149546737,17.5781145534538,1.476,0.85,5.06,2.46
22331,EIRE,3.9123333333333328,6.014701887627845,17.576963816277768,0.9899999999999999,1.45,3.3600000000000003,1.65
20764,EIRE,9.336,2.4804460174086924,17.576440479357995,2.25,1.25,7.78,3.75
85200,Other,2.234666666666666,11.836662054981124,17.573497597628634,0.75,0.85,2.51,1.25
22232,EIRE,3.508666666666666,6.97297946490355,17.56261094560374,0.9899999999999999,0.59,3.43,1.65
20979,France,3.0839999999999996,7.52184284769542,17.555981206521107,0.75,1.06,2.57,1.25
21429,Other,4.797833333333333,4.654736887127265,17.553899417906845,1.026642857142857,1.45,4.13,1.7110714285714284
22431,Germany,5.539256756756757,4.015268320823974,17.54373824095151,1.17,1.6499999999999997,4.768918918918919,1.95
21850,EIRE,9.947999999999999,2.362696594709973,17.535934125937416,2.526,1.25,8.29,4.21
20763,EIRE,9.144,2.5434464222638686,17.53451963508711,2.25,1.25,7.62,3.75
20762,EIRE,9.144,2.5434464222638686,17.53451963508711,2.25,1.25,7.62,3.75
23570,Other,3.4781818181818185,6.42660243527194,17.532939916591904,0.75,1.25,2.898484848484849,1.25
21710,United Kingdom,12.468,1.845774615998849,17.531167302757066,2.97,1.95,10.39,4.95
23333,United Kingdom,2.2453333333333334,11.722796300695505,17.52948806830668,0.75,1.04,2.46,1.25
22805,Other,3.948,5.480530570109479,17.526736763210113,0.75,1.06,3.29,1.25
22775,Other,3.9480000000000004,5.480530570109479,17.526736763210113,0.75,1.0815384615384616,3.2900000000000005,1.25
35004C,United Kingdom,15.104999999999997,1.4809007937140757,17.52646089360608,3.27,4.6499999999999995,13.0,5.45
37447,Other,4.1160000000000005,5.4395176457871575,17.526125854726224,0.894,1.1849999999999998,3.4300000000000006,1.49
23338,United Kingdom,4.9559999999999995,4.726209801282439,17.524785943155283,1.248,1.8546938775510207,4.13,2.08
21245,Germany,4.116,5.64794709976652,17.51993190347574,1.014,1.45,3.43,1.69
21528,Other,16.644,1.4041224174338445,17.515023035069774,4.17,4.028640776699029,13.87,6.95
22255,France,2.04,11.44582349015657,17.512109939939553,0.51,0.8499999999999999,1.7,0.85
20831,United Kingdom,4.8678333333333335,4.853327271711689,17.509995908457157,1.26,0.79,4.21,2.1
20893,EIRE,5.6385,4.261608279995714,17.508817618362386,1.5299999999999998,2.1,5.17,2.55
22772,Germany,3.9480000000000004,5.474459542877464,17.507321618122134,0.75,0.85,3.2900000000000005,1.25
22805,Germany,3.948,5.474459542877464,17.50732161812213,0.75,1.06,3.29,1.25
21907,United Kingdom,5.052,4.616813097239348,17.506955264731605,1.26,1.8500000000000003,4.21,2.1
22522,Other,1.5350000000000001,17.07561293794185,17.5025032613904,0.51,0.7200000000000001,1.85,0.85
84673A,EIRE,1.56,14.958966992236597,17.501991380916817,0.39,0.53,1.3,0.65
22265,EIRE,1.56,14.958966992236597,17.501991380916817,0.39,0.5581509433962265,1.3,0.65
85099F,Germany,5.052,4.507014555180956,17.49623050321247,1.17,1.65,4.21,1.95
22775,EIRE,3.9480000000000004,5.47004172339817,17.49319343142735,0.75,1.0815384615384616,3.2900000000000005,1.25
23170,United Kingdom,2.9025,9.141883818458469,17.483852802801824,0.9899999999999998,1.45,3.2900000000000005,1.6499999999999997
85054,Other,7.247999999999999,3.1904898351509767,17.477503316957048,1.7700000000000002,1.25,6.04,2.9500000000000006
23172,Other,3.9480000000000004,5.90773288605102,17.47507387693892,0.9899999999999998,1.45,3.2900000000000005,1.6499999999999997
22412,EIRE,4.903166666666666,4.795366273693156,17.470318562776445,1.26,1.8500000000000003,4.21,2.1
22489,EIRE,1.5,13.996451432243322,17.467571387439666,0.252,0.35999999999999993,1.25,0.42
21873,EIRE,4.116,5.189386384185713,17.46747456916911,0.75,0.42,3.43,1.25
21721,France,1.552,16.76292384540238,17.46696664690928,0.51,0.7200000000000001,1.7,0.85
23192,United Kingdom,4.596,4.842845638032182,17.463301370744052,0.9899999999999998,1.45,3.8300000000000005,1.6499999999999997
21577,Other,5.5915,4.116675017087596,17.46087708497704,1.3499999999999999,1.6299999999999997,5.17,2.25
23089,Germany,3.9480000000000004,6.284698175878972,17.45889153259179,1.17,1.45,3.2900000000000005,1.95
21486,Other,9.144,2.537931614700482,17.454624680102565,2.2664999999999997,1.6499999999999997,7.62,3.7775
21913,Other,9.336,2.463251539001068,17.454600405361568,2.25,3.29,7.78,3.75
22035,Netherlands,0.7529999999999999,34.83871060585992,17.45419401353582,0.252,0.36,0.86,0.42
21272,Other,2.2455,11.6706524391524,17.453460722752414,0.75,1.06,2.57,1.25
23174,Other,9.947999999999999,2.3395813445679647,17.448597667787876,2.49,3.75,8.29,4.15
22266,Other,1.536,15.219766514533786,17.441852425655718,0.39,0.18999999999999997,1.28,0.65
20768,EIRE,5.6226666666666665,4.261608279995714,17.44134215392912,1.5299999999999998,0.85,5.06,2.55
62096A,Other,10.164,1.938100519458186,17.431276072006924,1.1699999999999997,1.25,8.47,1.9499999999999997
21865,France,5.598595238095239,4.017190372709674,17.428963021560232,1.26,0.8299999999999998,4.844285714285715,2.1
21770,France,12.468,1.8344305968300458,17.423421808691774,2.97,4.25,10.39,4.95
21426,France,5.6226666666666665,3.993382416864931,17.421796357309407,1.26,0.85,5.06,2.1
22633,France,4.810357142857143,4.902606273831963,17.406003202915553,1.26,1.8257142857142858,4.13,2.1
22380,Germany,5.618666666666666,3.993382416864931,17.405822827641945,1.26,0.79,5.06,2.1
23256,United Kingdom,9.947999999999999,2.333161684576647,17.40071984357263,2.49,3.75,8.29,4.15
22305,United Kingdom,6.204,3.7227423585201285,17.40009778372308,1.5299999999999998,1.47,5.17,2.55
22519,EIRE,5.614576923076924,3.993382416864931,17.38949091750118,1.26,1.59,4.836153846153847,2.1
21677,Other,1.552,16.685550865949665,17.38634400231955,0.51,0.72,1.7,0.85
84692,Other,1.5579999999999998,13.312564252354102,17.386208913574453,0.252,0.32,1.66,0.42000000000000004
22384,United Kingdom,2.2451428571428567,13.84811351344188,17.381360761300048,0.9899999999999999,1.2119047619047618,5.06,1.65
20856,EIRE,3.948,5.8756901284288885,17.380291399892652,0.9899999999999999,1.6299999999999997,3.29,1.65
23170,Other,3.9480000000000004,5.874776492669285,17.377588865315747,0.9899999999999998,1.45,3.2900000000000005,1.6499999999999997
21588,EIRE,2.8874999999999997,12.801120112045554,17.37752055210184,1.5299999999999998,2.1,2.55,2.55
22161,France,2.04,10.909911529125255,17.372943118979055,0.44760000000000005,0.18999999999999997,1.7,0.7460000000000001
22593,United Kingdom,1.1069999999999998,29.094835815832568,17.369616982052037,0.51,0.72,1.66,0.85
21242,United Kingdom,5.052,4.301105812123563,17.367865269354944,1.014,1.45,4.21,1.69
21949,Other,3.0839999999999996,7.438522924826431,17.361512506544887,0.75,1.06,2.57,1.25
85131A,Netherlands,2.899166666666666,7.22788148657114,17.35534809617173,0.49799999999999994,0.38000000000000006,2.51,0.83
22393,Germany,5.592,4.27203767239469,17.353017025267228,1.5299999999999998,0.38999999999999996,5.06,2.55
84931B,Germany,5.5915,4.27203767239469,17.350881006431038,1.5299999999999998,1.63,5.17,2.55
82583,France,6.189882352941177,3.5183863395619235,17.34523072623563,1.26,1.542066115702479,5.158235294117647,2.1
22685,Other,3.442,6.442469962333595,17.343129138602038,0.75,1.19,2.8683333333333336,1.25
84828,EIRE,3.516941176470588,6.267762904050914,17.342531263573346,0.75,1.06,2.93078431372549,1.25
22688,Germany,21.456,1.0386445878650858,17.330823593116822,4.77,4.603525641025641,17.88,7.95
22680,Other,3.4781052631578953,6.352166599541768,17.329379132665686,0.75,1.19,2.8984210526315795,1.25
21209,France,3.877,6.002263535846034,17.3285348279875,0.9899999999999998,0.38999999999999996,3.36,1.6499999999999997
21931,EIRE,5.658643678160918,3.898378057779494,17.327907422638035,1.213741935483871,1.389655172413793,5.06,2.0229032258064517
22227,EIRE,1.56,14.958966992236597,17.325203589190387,0.40181818181818185,0.55,1.3,0.6696969696969698
21692,United Kingdom,10.38,2.1305033673098897,17.320992376229405,2.25,3.39,8.65,3.75
21518,Other,1.032,22.200157299301114,17.31612269345487,0.252,0.36,0.86,0.42
84988,Germany,4.596,4.645706347413475,17.30990185046261,0.87,1.25,3.83,1.45
21822,Other,5.159999999999999,4.138663840174615,17.30789217961024,0.9779999999999999,0.7899999999999999,4.3,1.63
22497,Other,10.164,2.2728987799638807,17.305851310644986,2.55,3.75,8.47,4.25
22511,Netherlands,9.144,2.50997702559227,17.30378161443311,2.25,0.79,7.62,3.75
22508,Germany,9.144,2.50997702559227,17.30378161443311,2.25,3.39,7.62,3.75
22801,Other,9.144,2.50997702559227,17.30378161443311,2.25,3.3899999999999997,7.62,3.75
22512,Germany,9.144,2.50997702559227,17.30378161443311,2.25,0.79,7.62,3.75
22508,France,9.144,2.50997702559227,17.30378161443311,2.25,3.39,7.62,3.75
22511,EIRE,9.144,2.50997702559227,17.30378161443311,2.25,0.79,7.62,3.75
22800,Other,9.144,2.50997702559227,17.30378161443311,2.25,3.39,7.62,3.75
22513,Germany,9.144,2.50997702559227,17.30378161443311,2.25,0.79,7.62,3.75
21208,France,4.116,5.534459944523026,17.30072178657898,0.9899999999999998,0.38999999999999996,3.43,1.6499999999999997
84789,Other,9.144,2.5092398621777927,17.298699609853703,2.25,2.95,7.62,3.75
22431,France,5.539256756756757,3.9579518445256254,17.293307839611458,1.17,1.6499999999999997,4.768918918918919,1.95
21202,Other,3.4466666666666668,7.036553984566899,17.28646762208602,0.9899999999999998,0.65,3.3600000000000003,1.6499999999999997
23507,Other,0.76,34.01916429040227,17.281735459524356,0.252,0.36,0.83,0.42000000000000004
22115,France,7.247999999999999,3.153365902751139,17.274138415270738,1.7700000000000002,0.7899999999999999,6.04,2.9500000000000006
22746,EIRE,5.568333333333333,4.008052852425312,17.26802770586572,1.26,1.85,4.95,2.1
21408,Germany,10.38,2.2050470170783396,17.2655181437234,2.55,1.95,8.65,4.25
22151,France,2.8409999999999997,6.66826415311996,17.264135892427575,0.252,0.35999999999999993,2.4599999999999995,0.42
22389,Germany,5.592,4.249479917135373,17.26138742340388,1.5299999999999998,0.38999999999999996,5.06,2.55
23178,United Kingdom,6.948000000000001,3.309798071609399,17.25728714537141,1.734,1.25,5.790000000000001,2.89
82578,EIRE,1.56,14.029237706818307,17.255962379386517,0.33,0.42,1.3,0.55
21354,EIRE,3.4665000000000004,6.352166599541768,17.255660567655216,0.75,1.05,2.8887500000000004,1.25
79302M,EIRE,7.247999999999999,3.149324894539229,17.252001772285894,1.77,2.55,6.04,2.95
22141,Other,5.498377358490566,4.069375586137155,17.247549347477992,1.26,1.8500000000000003,4.581981132075471,2.1
22551,United Kingdom,2.2041666666666666,14.197203958291258,17.237771806025304,0.9899999999999998,1.45,3.9499999999999997,1.6499999999999997
84508B,Germany,5.6834999999999996,4.149928553072608,17.236728245187074,1.5299999999999998,2.55,5.17,2.55
84508B,EIRE,5.6834999999999996,4.149928553072608,17.236728245187074,1.5299999999999998,2.55,5.17,2.55
85015,EIRE,3.0839999999999996,10.921783929529335,17.23457504079729,1.5059999999999998,0.65,2.57,2.51
23358,United Kingdom,9.947999999999999,2.2385403723266806,17.232283786170782,2.25,1.25,8.29,3.75
22466,United Kingdom,5.052,4.438849410326642,17.231613410888023,1.17,1.4642857142857142,4.21,1.95
22150,United Kingdom,6.071999999999999,3.5151838272348686,17.231431121105324,1.17,1.3595238095238096,5.06,1.95
22820,France,1.536,15.032724067145109,17.227501780948295,0.39,0.41999999999999993,1.28,0.65
20677,Germany,3.8993333333333338,5.47004172339817,17.226984734221972,0.75,1.06,3.36,1.25
47594A,Germany,5.159999999999999,4.315590751125487,17.21920709699069,1.17,1.63,4.3,1.95
22131,France,5.159999999999999,4.315590751125487,17.21920709699069,1.17,1.65,4.3,1.95
21917,Other,0.776,32.85884001718754,17.21803216900627,0.252,0.36,0.85,0.42
22533,France,0.7490000000000001,34.63010474285483,17.211162057198855,0.252,0.27,1.0,0.42
22178,France,1.1139999999999999,47.282716206109775,17.210908699023953,0.75,0.9,2.57,1.25
17012C,Other,5.6226666666666665,4.149928553072608,17.208370400074415,1.476,0.85,5.06,2.46
22534,Other,1.1239999999999999,19.7333808543855,17.207508105024154,0.252,0.36,1.0,0.42
22232,France,4.116,5.502187591625695,17.199838411421922,0.9899999999999999,0.59,3.43,1.65
22174,France,5.052,4.385927921622783,17.199103064077914,1.1305714285714283,1.25,4.21,1.8842857142857141
22232,Germany,4.116,5.501279450966006,17.196999563719736,0.9899999999999999,0.59,3.43,1.65
22612,Other,9.144,2.493557329602432,17.190584230279168,2.25,3.39,7.62,3.75
17012A,EIRE,6.204,3.635807526358391,17.190097984622472,1.476,0.5,5.17,2.46
21576,Germany,6.204,3.539929560865875,17.182818088442957,1.3499999999999999,1.6299999999999997,5.17,2.25
22493,EIRE,3.553333333333333,6.701464212803055,17.178086598818496,0.9899999999999998,1.45,3.3600000000000003,1.6499999999999997
22153,France,0.7633775510204082,33.58732183713135,17.175802386406506,0.252,0.36959183673469387,0.87,0.42000000000000004
20977,Other,3.54,6.156152005255223,17.175664094662075,0.75,1.06,2.95,1.25
22977,France,3.54,6.156152005255223,17.175664094662075,0.75,1.25,2.95,1.25
21713,EIRE,5.159999999999999,4.403737957131407,17.174578032812484,1.26,0.85,4.3,2.1
22411,EIRE,5.537202797202797,3.9675803881447362,17.174410784081218,1.2085165189363416,1.65,4.614335664335664,2.014194198227236
85049D,Other,2.2455,11.482741378306635,17.17243973125757,0.75,1.06,2.57,1.25
22751,France,9.144,2.4884793632263826,17.155576730082682,2.25,3.39,7.62,3.75
22515,Other,5.052,4.523323204235923,17.15244159046262,1.26,1.59,4.21,2.1
84659A,Other,5.6385,4.149928553072608,17.149579745572556,1.5059999999999998,2.1,5.17,2.51
22161,Netherlands,2.04,10.769001678583923,17.148558272977038,0.44760000000000005,0.18999999999999997,1.7,0.7460000000000001
22158,France,7.382175889328063,3.0551328551329173,17.145942948270964,1.77,2.55,6.787786561264822,2.95
23265,EIRE,2.3041379310344827,11.031363448761596,17.144260366747762,0.75,1.14051724137931,2.5,1.25
22975,Germany,3.54,6.144569653993408,17.143349334641606,0.75,1.25,2.95,1.25
22439,Germany,1.536,14.958966992236597,17.14297617310314,0.39,0.55,1.28,0.65
22439,EIRE,1.536,14.958966992236597,17.14297617310314,0.39,0.55,1.28,0.65
23352,United Kingdom,2.3038750000000006,11.030999626367606,17.140794544421972,0.75,1.04,2.6558333333333337,1.25
84029G,Germany,10.156153846153847,2.1837807927094164,17.13986832525269,2.307441016333938,3.39,8.463461538461539,3.8457350272232302
21579,France,5.5135,4.116675017087596,17.139776433644208,1.3499999999999999,0.85,5.17,2.25
20992,Germany,1.5336666666666667,16.742656094360697,17.13889895526057,0.51,0.38000000000000006,1.7,0.85
22197,EIRE,2.2664999999999997,9.752875748085112,17.130926251511497,0.51,0.72,1.95,0.85
21836,Other,9.336,2.417516977940865,17.13052530568897,2.25,3.75,7.78,3.75
84507C,Germany,6.204,3.664956681125888,17.130007527582396,1.5299999999999998,0.85,5.17,2.55
23356,Germany,9.093,3.100880911337392,17.126165273316413,3.57,4.95,7.577500000000001,5.95
51008,Netherlands,4.140000000000001,8.270385864362773,17.119698739230945,2.07,2.95,3.4500000000000006,3.45
21579,Other,6.204,3.5266304312372614,17.118264113225667,1.3499999999999999,0.85,5.17,2.25
84341B,Germany,1.823,13.036843072130797,17.117374953707735,0.51,0.38,1.7,0.85
84077,United Kingdom,0.756,29.411133254360713,17.11727955403794,0.174,0.18,0.63,0.29
85049A,EIRE,3.139251572327044,7.164236947762385,17.11716439196478,0.75,1.06,2.7896226415094345,1.25
84688,United Kingdom,10.38,2.186008845283165,17.116449258567183,2.55,1.6499999999999997,8.65,4.25
23175,Germany,8.952,2.4442042819397116,17.11431838214186,1.95,2.75,7.46,3.25
21935,United Kingdom,2.295166666666667,13.112645138060062,17.11418734602473,0.9899999999999999,1.45,4.21,1.65
72819,Other,5.5135,4.295913131092637,17.112769957707517,1.5299999999999998,0.85,5.17,2.55
84507B,EIRE,5.5135,4.295913131092637,17.112769957707517,1.5299999999999998,0.85,5.17,2.55
21205,France,5.6385,4.165058917356995,17.112144561961212,1.5299999999999998,2.1,5.17,2.55
17012F,Other,5.599333333333332,4.149928553072608,17.11153873383605,1.476,0.5,5.06,2.46
47591D,France,5.159999999999999,4.2879775790579195,17.109030540441097,1.17,1.3351239669421489,4.3,1.95
84828,Germany,3.516941176470588,6.183075423140859,17.10820598551175,0.75,1.06,2.93078431372549,1.25
21992,EIRE,7.247999999999999,2.9635762643517993,17.105762197838583,1.476,1.25,6.04,2.46
20770,Other,5.6226666666666665,4.179272274798344,17.104368329991356,1.5299999999999998,0.85,5.06,2.55
47594A,Other,5.159999999999999,4.284120589494019,17.09364115208113,1.17,1.63,4.3,1.95
23230,United Kingdom,0.4943333333333333,70.5303553079186,17.09185610295227,0.252,0.34,0.42,0.42
22312,United Kingdom,10.38,1.9851098780823548,17.091796050289076,1.7700000000000002,1.25,8.65,2.9500000000000006
20770,EIRE,5.6226666666666665,4.175998188134735,17.090968584639423,1.5299999999999998,0.85,5.06,2.55
21279,EIRE,6.204,3.655728244840911,17.086873816386415,1.5299999999999998,0.25,5.17,2.55
21819,EIRE,1.9919999999999998,11.529116562696247,17.086150745915834,0.51,0.38999999999999996,1.66,0.85
21080,United Kingdom,2.8503333333333334,7.298980577887708,17.0820475457832,0.51,0.64,2.46,0.85
21700,United Kingdom,10.38,1.7305799357753673,17.080823966102876,0.51,0.72,8.65,0.85
22152,EIRE,2.04,9.551752838621178,17.078534075454666,0.252,0.35999999999999993,1.7,0.42
21588,Germany,2.8874999999999997,12.578073732072866,17.074735091288915,1.5299999999999998,2.1,2.55,2.55
23445,Germany,1.5534999999999999,16.175576389223778,17.073320878825697,0.4979999999999999,0.72,1.63,0.8299999999999998
84678,Other,5.649333333333332,4.142958897934188,17.066228686890224,1.5299999999999998,1.25,5.06,2.55
22269,EIRE,3.0839999999999996,7.309398388623689,17.060135839047685,0.75,0.38999999999999996,2.57,1.25
21204,Other,3.553333333333333,6.654674922120005,17.058150050367612,0.9899999999999998,1.45,3.3600000000000003,1.6499999999999997
22604,Other,5.523,4.271642348790238,17.05666789871942,1.5299999999999998,2.1,5.06,2.55
23270,EIRE,3.504,6.47481278874129,17.054656885544556,0.87,1.25,2.92,1.45
20828,Netherlands,5.6385,4.149928553072608,17.04998146029881,1.5299999999999998,2.1,5.17,2.55
21205,EIRE,5.6385,4.149928553072608,17.04998146029881,1.5299999999999998,2.1,5.17,2.55
84673B,Other,1.5371666666666666,14.958966992236597,17.047338510799438,0.39756,0.65,1.63,0.6626000000000001
23153,EIRE,8.952,2.5434464222638686,17.046177922012447,2.25,3.39,7.46,3.75
22518,Germany,5.668136363636364,3.866871223837882,17.04569565529882,1.26,1.59,4.882727272727273,2.1
22694,Other,5.3181818181818175,4.200061548799126,17.044613412581178,1.26,1.85,4.431818181818182,2.1
84077,France,0.756,29.285949731559054,17.04442274376737,0.174,0.18,0.63,0.29
21281,Germany,6.204,3.6449964764294824,17.0367135308314,1.5299999999999998,0.25,5.17,2.55
22641,EIRE,5.618666666666666,4.165058917356995,17.0295375601003,1.5299999999999998,0.79,5.06,2.55
20699,Other,5.6385,4.142958897934188,17.021346632162608,1.5299999999999998,2.1,5.17,2.55
84279P,United Kingdom,10.38,2.0933565275683677,17.01898856913083,2.25,3.39,8.65,3.75
21577,Germany,6.204,3.505150317981331,17.01399964348138,1.3499999999999999,1.6299999999999997,5.17,2.25
20724,Other,3.0119999999999996,6.799527260082659,17.012417204726813,0.51,0.72,2.51,0.85
85183B,United Kingdom,9.144,2.0247914876103033,16.996099747000887,0.75,0.75,7.62,1.25
84997d,United Kingdom,11.884,2.459401815619462,16.994466545930486,4.973999999999999,7.62,9.903333333333334,8.29
22142,United Kingdom,2.263333333333333,12.196283538760094,16.99348839733906,0.87,1.25,3.36,1.45
22141,France,5.498377358490566,4.008052852425312,16.98764046135297,1.26,1.8500000000000003,4.581981132075471,2.1
20767,EIRE,5.6226666666666665,4.149928553072608,16.984274258208494,1.5299999999999998,0.85,5.06,2.55
20769,EIRE,5.6226666666666665,4.149928553072608,16.984274258208494,1.5299999999999998,0.85,5.06,2.55
23511,Germany,5.564333333333334,3.934424991879793,16.98228973995048,1.248,1.79,4.95,2.08
85060,United Kingdom,3.0839999999999996,7.275188915013223,16.980290927640862,0.75,1.06,2.57,1.25
22112,Germany,14.952,1.4170885346795707,16.979554822530616,2.97,4.25,12.46,4.95
22977,Germany,3.54,6.085212899340285,16.977743989159396,0.75,1.25,2.95,1.25
16225,Other,4.116,5.042648936596569,16.97355632058405,0.75,0.38000000000000006,3.43,1.25
20978,Other,2.2455,11.349075684370987,16.97254268597681,0.75,1.06,2.57,1.25
21758,United Kingdom,15.264,1.489449453243791,16.970787070259753,3.87,5.95,12.72,6.45
72816,Other,9.336,1.9763552864637286,16.968986489577574,0.75,0.9499999999999998,7.78,1.25
22641,Other,5.618666666666666,4.149928553072608,16.967674543996203,1.5299999999999998,0.79,5.06,2.55
23236,France,6.9479999999999995,3.2531781491334724,16.962070869581922,1.734,2.49,5.79,2.89
21205,Germany,5.6385,4.127893272765057,16.959449511155235,1.5299999999999998,2.1,5.17,2.55
20699,EIRE,5.6385,4.127893272765057,16.959449511155235,1.5299999999999998,2.1,5.17,2.55
85124A,EIRE,5.6385,4.127893272765057,16.959449511155235,1.5299999999999998,2.1,5.17,2.55
22638,EIRE,5.508666666666667,4.261608279995714,16.955518810009615,1.5299999999999998,0.79,4.96,2.55
23328,France,8.952,2.5297498452748184,16.95438346303183,2.25,3.39,7.46,3.75
23252,France,8.952,2.5297498452748184,16.95438346303183,2.25,3.355714285714286,7.46,3.75
23076,United Kingdom,1.5386666666666668,21.494252099938947,16.951800156151855,0.75,1.04,2.4600000000000004,1.25
